seed, runtime(s), ecmin
1, 11.09, 516
2, 11.14, 513
3, 10.58, 513
4, 10.76, 513
5, 9.38, 513
6, 9.29, 513
7, 9.51, 513
8, 10.53, 513
9, 9.24, 513
10, 10.25, 513
11, 9.00, 516
12, 9.28, 513
13, 9.41, 513
14, 9.53, 510
15, 9.46, 510
16, 9.99, 513
17, 9.84, 513
18, 9.51, 513
19, 10.27, 510
20, 10.05, 516
21, 9.80, 513
22, 8.98, 510
23, 10.46, 516
24, 9.76, 513
25, 9.45, 513
26, 10.29, 513
27, 9.41, 513
28, 9.08, 513
29, 10.49, 513
30, 9.88, 513
