seed, runtime(s), ecmin
1, 17.96, 1038
2, 17.55, 1038
3, 18.00, 1038
4, 17.13, 1041
5, 16.33, 1041
6, 16.95, 1041
7, 13.84, 1041
8, 15.68, 1041
9, 13.14, 1041
10, 12.16, 1041
11, 12.08, 1041
12, 12.50, 1038
13, 16.14, 1035
14, 17.06, 1038
15, 17.82, 1041
16, 19.02, 1041
17, 18.46, 1041
18, 17.16, 1041
19, 18.31, 1041
20, 17.48, 1035
21, 17.22, 1044
22, 19.33, 1047
23, 13.89, 1041
24, 13.19, 1035
25, 12.84, 1044
26, 13.24, 1038
27, 12.51, 1038
28, 12.12, 1044
29, 12.46, 1041
30, 12.03, 1035
