seed, runtime(s), ecmin
1, 7.74, 945
2, 6.22, 945
3, 6.47, 939
4, 5.60, 942
5, 6.04, 945
6, 6.44, 948
7, 6.78, 948
8, 6.19, 945
9, 6.31, 945
10, 6.84, 945
11, 6.54, 942
12, 6.53, 948
13, 6.35, 939
14, 6.08, 945
15, 5.51, 945
16, 6.11, 939
17, 5.67, 945
18, 5.87, 945
19, 6.22, 942
20, 5.96, 945
21, 6.55, 942
22, 6.20, 951
23, 6.33, 945
24, 5.92, 942
25, 5.53, 945
26, 6.01, 942
27, 6.19, 942
28, 5.49, 948
29, 7.69, 942
30, 7.47, 942
