seed, runtime(s), ecmin
1, 7.84, 1278
2, 6.60, 1278
3, 9.24, 1281
4, 8.80, 1284
5, 8.62, 1281
6, 7.96, 1281
7, 8.45, 1281
8, 8.36, 1278
9, 8.28, 1278
10, 8.76, 1272
11, 7.84, 1284
12, 9.22, 1284
13, 8.25, 1272
14, 9.04, 1278
15, 8.46, 1281
16, 8.35, 1278
17, 8.59, 1278
18, 8.81, 1278
19, 8.58, 1281
20, 9.17, 1278
21, 7.16, 1281
22, 9.46, 1281
23, 9.91, 1281
24, 9.42, 1281
25, 8.76, 1278
26, 8.35, 1272
27, 8.81, 1275
28, 7.28, 1278
29, 6.79, 1275
30, 6.12, 1278
