seed, runtime(s), ecmin
1, 17.83, 1113
2, 16.66, 1116
3, 17.75, 1128
4, 15.62, 1122
5, 15.89, 1119
6, 15.98, 1116
7, 21.55, 1122
8, 22.82, 1113
9, 22.59, 1116
10, 22.06, 1113
11, 22.35, 1113
12, 24.09, 1110
13, 22.07, 1119
14, 22.46, 1122
15, 25.35, 1113
16, 23.68, 1119
17, 21.12, 1125
18, 22.80, 1119
19, 20.73, 1113
20, 18.31, 1116
21, 17.52, 1119
22, 16.27, 1110
23, 15.99, 1119
24, 15.65, 1122
25, 16.96, 1122
26, 16.66, 1116
27, 15.97, 1119
28, 15.67, 1125
29, 15.28, 1113
30, 15.25, 1113
