seed, runtime(s), ecmin
1, 8.99, 789
2, 8.33, 792
3, 7.61, 792
4, 7.96, 795
5, 7.72, 795
6, 8.69, 795
7, 7.54, 789
8, 9.09, 798
9, 8.36, 801
10, 7.52, 795
11, 7.57, 795
12, 7.29, 789
13, 7.23, 795
14, 8.13, 798
15, 7.67, 795
16, 8.09, 792
17, 7.58, 795
18, 7.69, 798
19, 7.49, 798
20, 7.83, 792
21, 7.57, 795
22, 7.70, 792
23, 10.23, 792
24, 7.92, 789
25, 8.36, 786
26, 6.91, 786
27, 7.07, 795
28, 7.45, 795
29, 8.26, 795
30, 8.20, 789
