seed, runtime(s), ecmin
1, 11.88, 2070
2, 10.75, 2076
3, 10.80, 2073
4, 10.18, 2067
5, 9.99, 2076
6, 10.34, 2070
7, 9.78, 2076
8, 11.48, 2073
9, 9.70, 2070
10, 9.30, 2070
11, 10.53, 2070
12, 10.57, 2067
13, 7.39, 2067
14, 7.42, 2070
15, 7.09, 2070
16, 6.89, 2073
17, 7.76, 2076
18, 7.98, 2073
19, 7.62, 2076
20, 8.04, 2076
21, 7.67, 2067
22, 9.23, 2073
23, 9.99, 2067
24, 9.91, 2067
25, 9.46, 2070
26, 10.44, 2073
27, 10.51, 2073
28, 10.38, 2073
29, 9.63, 2073
30, 11.72, 2070
