seed, runtime(s), ecmin
1, 13.44, 414
2, 13.25, 414
3, 12.94, 417
4, 12.28, 420
5, 12.36, 414
6, 11.91, 414
7, 11.65, 411
8, 15.52, 414
9, 14.15, 411
10, 14.54, 414
11, 12.55, 411
12, 12.97, 414
13, 12.26, 414
14, 13.04, 414
15, 11.94, 414
16, 13.08, 414
17, 11.70, 414
18, 12.32, 417
19, 12.97, 411
20, 11.44, 414
21, 13.14, 417
22, 13.13, 414
23, 12.06, 417
24, 12.34, 411
25, 12.09, 414
26, 12.17, 414
27, 11.17, 414
28, 12.97, 417
29, 12.27, 414
30, 13.17, 417
