seed, runtime(s), ecmin
1, 13.92, 2484
2, 11.55, 2481
3, 11.90, 2475
4, 12.15, 2478
5, 17.66, 2487
6, 15.02, 2487
7, 17.53, 2487
8, 16.91, 2484
9, 15.71, 2481
10, 15.81, 2487
11, 16.90, 2481
12, 16.56, 2490
13, 15.63, 2475
14, 16.72, 2481
15, 17.05, 2484
16, 16.09, 2481
17, 15.89, 2487
18, 16.37, 2484
19, 16.75, 2478
20, 17.93, 2478
21, 16.33, 2484
22, 15.07, 2481
23, 17.19, 2478
24, 16.10, 2484
25, 18.16, 2484
26, 16.24, 2484
27, 16.27, 2484
28, 16.38, 2484
29, 15.81, 2487
30, 18.06, 2487
