seed, runtime(s), ecmin
1, 32.17, 957
2, 31.83, 960
3, 33.33, 960
4, 31.99, 957
5, 33.85, 951
6, 31.69, 957
7, 32.80, 960
8, 30.99, 966
9, 31.37, 957
10, 34.03, 960
11, 33.45, 966
12, 30.92, 963
13, 30.83, 960
14, 32.37, 954
15, 32.49, 951
16, 33.86, 957
17, 32.21, 957
18, 33.20, 960
19, 31.36, 960
20, 33.21, 957
21, 31.92, 951
22, 34.94, 963
23, 30.49, 954
24, 30.61, 960
25, 30.68, 957
26, 29.67, 960
27, 30.15, 957
28, 30.82, 957
29, 31.57, 957
30, 29.96, 960
