seed, runtime(s), ecmin
1, 15.46, 480
2, 16.30, 480
3, 14.83, 483
4, 15.07, 480
5, 14.01, 483
6, 13.97, 483
7, 14.30, 483
8, 14.30, 477
9, 13.74, 480
10, 17.04, 483
11, 14.69, 477
12, 14.39, 480
13, 14.49, 480
14, 14.68, 477
15, 13.90, 480
16, 16.91, 480
17, 14.51, 480
18, 14.65, 477
19, 14.68, 480
20, 14.29, 480
21, 13.37, 480
22, 14.46, 483
23, 13.73, 480
24, 14.50, 480
25, 14.20, 480
26, 13.25, 483
27, 14.14, 477
28, 13.54, 483
29, 13.93, 477
30, 13.82, 486
