seed, runtime(s), ecmin
1, 14.38, 1482
2, 12.67, 1473
3, 13.07, 1476
4, 12.85, 1476
5, 12.36, 1482
6, 12.71, 1476
7, 13.22, 1473
8, 15.27, 1476
9, 17.16, 1476
10, 16.52, 1479
11, 18.68, 1473
12, 16.75, 1479
13, 17.44, 1476
14, 16.76, 1479
15, 17.00, 1476
16, 18.16, 1479
17, 18.21, 1479
18, 18.32, 1485
19, 17.95, 1479
20, 16.32, 1479
21, 18.17, 1473
22, 16.16, 1476
23, 18.23, 1473
24, 17.76, 1470
25, 14.95, 1482
26, 16.89, 1473
27, 17.23, 1482
28, 16.67, 1473
29, 18.26, 1479
30, 17.49, 1479
