seed, runtime(s), ecmin
1, 17.39, 1104
2, 17.29, 1119
3, 16.65, 1110
4, 16.53, 1101
5, 16.60, 1113
6, 15.82, 1101
7, 15.69, 1104
8, 15.60, 1107
9, 15.76, 1107
10, 15.37, 1110
11, 16.98, 1116
12, 16.93, 1113
13, 16.66, 1101
14, 16.24, 1104
15, 15.97, 1104
16, 15.91, 1113
17, 16.56, 1113
18, 15.67, 1107
19, 15.65, 1098
20, 15.88, 1107
21, 15.20, 1107
22, 15.78, 1104
23, 15.88, 1104
24, 15.16, 1110
25, 16.31, 1101
26, 16.10, 1107
27, 15.47, 1119
28, 16.04, 1101
29, 14.90, 1101
30, 16.16, 1110
