seed, runtime(s), ecmin
1, 16.80, 483
2, 16.77, 480
3, 15.90, 480
4, 16.94, 480
5, 17.58, 480
6, 16.77, 483
7, 19.28, 480
8, 17.66, 483
9, 19.39, 483
10, 15.84, 477
11, 18.92, 480
12, 17.24, 480
13, 15.87, 477
14, 17.19, 483
15, 16.20, 480
16, 16.35, 483
17, 16.35, 483
18, 17.67, 483
19, 16.47, 483
20, 18.62, 480
21, 15.26, 477
22, 16.88, 483
23, 16.35, 477
24, 16.31, 480
25, 16.60, 483
26, 15.38, 480
27, 15.83, 477
28, 16.95, 483
29, 17.50, 480
30, 16.39, 474
