seed, runtime(s), ecmin
1, 11.69, 1917
2, 10.46, 1914
3, 9.94, 1914
4, 10.21, 1908
5, 9.99, 1920
6, 10.25, 1917
7, 10.10, 1923
8, 10.26, 1920
9, 9.74, 1926
10, 10.76, 1923
11, 12.51, 1923
12, 14.75, 1917
13, 14.26, 1920
14, 13.49, 1920
15, 14.36, 1920
16, 13.93, 1926
17, 15.64, 1917
18, 13.98, 1926
19, 13.79, 1908
20, 14.17, 1914
21, 14.77, 1923
22, 13.11, 1920
23, 13.15, 1917
24, 14.27, 1914
25, 14.56, 1914
26, 13.33, 1914
27, 14.42, 1920
28, 12.64, 1920
29, 12.94, 1920
30, 14.02, 1914
