seed, runtime(s), ecmin
1, 21.77, 1233
2, 22.10, 1239
3, 20.43, 1239
4, 23.35, 1251
5, 23.93, 1239
6, 33.03, 1236
7, 25.69, 1227
8, 20.75, 1236
9, 22.01, 1236
10, 21.41, 1242
11, 21.37, 1242
12, 23.68, 1239
13, 21.29, 1242
14, 21.10, 1239
15, 22.05, 1236
16, 22.86, 1239
17, 20.56, 1236
18, 21.66, 1236
19, 21.05, 1236
20, 21.99, 1239
21, 23.96, 1236
22, 20.94, 1233
23, 22.29, 1239
24, 21.10, 1239
25, 22.26, 1233
26, 25.36, 1233
27, 25.08, 1230
28, 23.92, 1236
29, 22.85, 1239
30, 24.49, 1242
