seed, runtime(s), ecmin
1, 15.15, 1503
2, 12.79, 1521
3, 12.80, 1494
4, 12.64, 1512
5, 13.62, 1500
6, 13.04, 1509
7, 12.73, 1506
8, 17.25, 1500
9, 18.18, 1509
10, 19.42, 1497
11, 17.07, 1518
12, 17.57, 1500
13, 17.05, 1506
14, 18.55, 1509
15, 18.96, 1512
16, 18.01, 1503
17, 17.01, 1509
18, 18.30, 1509
19, 17.98, 1509
20, 18.95, 1512
21, 17.20, 1509
22, 18.59, 1509
23, 18.25, 1515
24, 17.67, 1509
25, 19.42, 1509
26, 17.09, 1512
27, 18.97, 1506
28, 17.99, 1506
29, 17.65, 1503
30, 13.49, 1506
