seed, runtime(s), ecmin
1, 40.59, 687
2, 43.52, 693
3, 43.39, 690
4, 42.31, 690
5, 38.97, 690
6, 38.88, 693
7, 40.78, 693
8, 39.67, 693
9, 38.82, 696
10, 40.69, 690
11, 42.55, 687
12, 48.02, 693
13, 39.71, 693
14, 34.77, 690
15, 36.99, 687
16, 37.12, 687
17, 37.58, 693
18, 38.22, 687
19, 37.86, 690
20, 36.44, 690
21, 35.44, 693
22, 35.57, 690
23, 35.27, 693
24, 35.07, 690
25, 36.89, 693
26, 34.17, 696
27, 35.68, 693
28, 36.48, 699
29, 36.15, 690
30, 39.73, 693
