seed, runtime(s), ecmin
1, 32.83, 885
2, 35.95, 888
3, 35.16, 882
4, 34.18, 888
5, 35.56, 882
6, 32.66, 891
7, 36.54, 891
8, 34.76, 891
9, 33.68, 882
10, 39.73, 885
11, 36.68, 888
12, 42.08, 885
13, 40.60, 885
14, 44.05, 891
15, 38.63, 885
16, 36.53, 888
17, 31.90, 885
18, 33.90, 885
19, 36.83, 885
20, 31.57, 891
21, 29.78, 888
22, 29.49, 888
23, 31.38, 888
24, 30.64, 885
25, 31.35, 882
26, 32.20, 888
27, 31.08, 891
28, 31.50, 885
29, 30.76, 891
30, 32.74, 882
