seed, runtime(s), ecmin
1, 6.69, 1089
2, 5.83, 1092
3, 5.83, 1092
4, 5.51, 1095
5, 5.36, 1095
6, 5.19, 1098
7, 5.56, 1092
8, 5.23, 1092
9, 5.51, 1089
10, 5.60, 1089
11, 5.10, 1095
12, 5.16, 1095
13, 5.01, 1095
14, 5.27, 1092
15, 5.09, 1092
16, 5.57, 1092
17, 5.08, 1092
18, 5.29, 1086
19, 5.23, 1095
20, 5.43, 1089
21, 5.12, 1092
22, 5.63, 1092
23, 5.15, 1086
24, 5.08, 1089
25, 5.37, 1089
26, 5.38, 1092
27, 5.60, 1095
28, 4.81, 1095
29, 5.48, 1089
30, 5.04, 1092
