seed, runtime(s), ecmin
1, 13.50, 1347
2, 11.99, 1350
3, 11.37, 1347
4, 12.04, 1344
5, 12.22, 1347
6, 11.49, 1344
7, 10.96, 1341
8, 11.49, 1353
9, 12.28, 1344
10, 11.10, 1341
11, 12.08, 1356
12, 10.75, 1347
13, 11.07, 1344
14, 11.18, 1341
15, 12.41, 1353
16, 11.10, 1350
17, 12.03, 1344
18, 11.57, 1350
19, 11.40, 1335
20, 11.70, 1344
21, 11.30, 1344
22, 11.04, 1341
23, 11.34, 1347
24, 11.93, 1347
25, 11.79, 1344
26, 11.46, 1344
27, 11.33, 1353
28, 11.23, 1350
29, 11.30, 1347
30, 11.58, 1341
