seed, runtime(s), ecmin
1, 55.61, 825
2, 51.66, 822
3, 51.99, 825
4, 53.79, 822
5, 55.25, 822
6, 51.95, 819
7, 49.30, 825
8, 52.47, 825
9, 51.24, 822
10, 49.73, 819
11, 54.02, 819
12, 50.38, 822
13, 51.17, 825
14, 50.08, 828
15, 46.31, 825
16, 48.58, 819
17, 47.56, 819
18, 47.34, 825
19, 47.59, 819
20, 47.77, 819
21, 47.83, 828
22, 46.95, 819
23, 47.19, 822
24, 48.35, 828
25, 47.80, 822
26, 47.60, 822
27, 47.52, 816
28, 53.83, 822
29, 48.39, 819
30, 51.15, 816
