seed, runtime(s), ecmin
1, 14.77, 1476
2, 13.19, 1476
3, 13.06, 1482
4, 12.14, 1476
5, 12.01, 1482
6, 13.02, 1473
7, 12.90, 1479
8, 12.84, 1476
9, 12.42, 1479
10, 13.17, 1479
11, 12.47, 1473
12, 13.03, 1485
13, 12.64, 1479
14, 12.19, 1482
15, 12.93, 1479
16, 13.03, 1479
17, 12.01, 1479
18, 13.04, 1479
19, 12.71, 1470
20, 12.74, 1473
21, 12.85, 1479
22, 13.03, 1476
23, 12.71, 1476
24, 13.28, 1476
25, 13.54, 1476
26, 12.56, 1476
27, 11.91, 1479
28, 12.23, 1479
29, 12.38, 1473
30, 12.47, 1482
