seed, runtime(s), ecmin
1, 19.84, 690
2, 17.40, 690
3, 17.21, 690
4, 18.75, 687
5, 19.49, 693
6, 17.95, 687
7, 17.43, 690
8, 17.12, 684
9, 17.49, 690
10, 18.11, 687
11, 17.69, 687
12, 17.27, 690
13, 17.82, 690
14, 18.78, 690
15, 16.79, 693
16, 17.75, 690
17, 17.85, 687
18, 18.44, 690
19, 17.23, 690
20, 17.81, 690
21, 17.66, 687
22, 17.24, 687
23, 18.01, 693
24, 16.46, 687
25, 17.02, 687
26, 16.58, 687
27, 16.73, 687
28, 17.24, 693
29, 17.07, 693
30, 16.50, 690
