seed, runtime(s), ecmin
1, 13.74, 2478
2, 11.01, 2484
3, 11.34, 2481
4, 11.26, 2481
5, 12.05, 2484
6, 11.82, 2481
7, 11.21, 2478
8, 11.53, 2481
9, 10.96, 2484
10, 11.69, 2487
11, 11.60, 2490
12, 11.21, 2481
13, 10.83, 2496
14, 12.14, 2478
15, 12.46, 2484
16, 11.78, 2478
17, 12.17, 2481
18, 11.91, 2484
19, 11.55, 2478
20, 10.86, 2484
21, 11.58, 2481
22, 11.64, 2487
23, 11.22, 2484
24, 11.81, 2484
25, 11.86, 2484
26, 11.15, 2484
27, 11.44, 2484
28, 12.27, 2487
29, 11.77, 2481
30, 11.07, 2484
