seed, runtime(s), ecmin
1, 35.50, 690
2, 31.54, 699
3, 34.63, 696
4, 30.16, 693
5, 30.75, 702
6, 30.24, 690
7, 30.19, 696
8, 33.45, 699
9, 35.20, 693
10, 34.57, 693
11, 35.67, 696
12, 36.49, 699
13, 36.22, 696
14, 35.35, 699
15, 33.66, 693
16, 31.11, 693
17, 32.24, 696
18, 35.65, 693
19, 32.11, 696
20, 30.90, 696
21, 33.62, 696
22, 33.91, 693
23, 29.34, 696
24, 30.05, 696
25, 30.37, 696
26, 27.98, 699
27, 28.65, 696
28, 27.86, 693
29, 27.71, 690
30, 27.96, 693
