seed, runtime(s), ecmin
1, 11.99, 906
2, 11.27, 909
3, 11.44, 912
4, 10.60, 906
5, 10.88, 912
6, 11.96, 909
7, 10.68, 912
8, 11.31, 915
9, 11.44, 900
10, 10.92, 915
11, 10.77, 915
12, 10.94, 909
13, 11.71, 915
14, 11.32, 909
15, 11.16, 909
16, 10.57, 912
17, 10.32, 912
18, 10.97, 906
19, 11.33, 915
20, 10.17, 912
21, 11.46, 912
22, 10.47, 909
23, 10.44, 906
24, 10.45, 915
25, 10.65, 903
26, 10.56, 915
27, 9.77, 912
28, 10.44, 909
29, 9.96, 906
30, 10.79, 906
