seed, runtime(s), ecmin
1, 17.82, 1089
2, 14.54, 1080
3, 15.55, 1083
4, 14.94, 1083
5, 14.45, 1080
6, 14.75, 1086
7, 15.03, 1083
8, 15.26, 1086
9, 15.65, 1080
10, 13.95, 1083
11, 14.76, 1077
12, 14.58, 1083
13, 14.38, 1083
14, 14.83, 1083
15, 14.16, 1083
16, 15.48, 1083
17, 14.21, 1080
18, 15.19, 1080
19, 16.40, 1086
20, 15.71, 1080
21, 18.10, 1089
22, 17.69, 1083
23, 17.29, 1083
24, 16.23, 1080
25, 15.84, 1086
26, 15.89, 1086
27, 16.05, 1077
28, 17.14, 1086
29, 17.49, 1086
30, 16.16, 1077
