seed, runtime(s), ecmin
1, 7.29, 645
2, 6.49, 651
3, 6.48, 648
4, 6.10, 648
5, 5.96, 648
6, 5.98, 651
7, 5.58, 645
8, 6.48, 648
9, 5.37, 645
10, 6.30, 648
11, 5.59, 651
12, 6.26, 648
13, 6.01, 645
14, 6.06, 648
15, 5.92, 645
16, 5.77, 651
17, 6.83, 645
18, 6.04, 648
19, 6.30, 648
20, 6.55, 648
21, 5.67, 651
22, 5.65, 651
23, 5.95, 648
24, 5.96, 648
25, 6.34, 645
26, 5.24, 648
27, 5.82, 645
28, 5.76, 651
29, 6.02, 642
30, 5.69, 648
