seed, runtime(s), ecmin
1, 8.32, 1128
2, 6.94, 1131
3, 6.99, 1122
4, 7.79, 1131
5, 6.79, 1131
6, 7.26, 1128
7, 6.71, 1125
8, 6.74, 1125
9, 7.00, 1113
10, 7.27, 1125
11, 6.39, 1128
12, 7.29, 1125
13, 6.93, 1116
14, 6.72, 1125
15, 7.09, 1125
16, 6.58, 1116
17, 6.97, 1128
18, 6.96, 1113
19, 7.32, 1128
20, 7.51, 1116
21, 6.54, 1122
22, 7.28, 1125
23, 7.24, 1110
24, 7.05, 1113
25, 7.30, 1131
26, 7.19, 1116
27, 6.81, 1119
28, 7.06, 1122
29, 7.03, 1125
30, 6.73, 1113
