seed, runtime(s), ecmin
1, 10.42, 813
2, 8.97, 810
3, 8.81, 819
4, 8.84, 813
5, 8.08, 807
6, 8.60, 810
7, 8.22, 813
8, 8.51, 813
9, 8.93, 810
10, 8.27, 813
11, 8.64, 810
12, 9.33, 813
13, 7.76, 810
14, 8.45, 810
15, 8.16, 813
16, 7.94, 807
17, 8.87, 813
18, 8.64, 813
19, 8.88, 810
20, 8.78, 810
21, 8.46, 813
22, 9.14, 813
23, 8.37, 816
24, 9.36, 810
25, 8.52, 813
26, 8.51, 810
27, 8.74, 807
28, 8.71, 810
29, 8.61, 810
30, 8.93, 810
