seed, runtime(s), ecmin
1, 13.85, 1038
2, 12.78, 1044
3, 12.20, 1038
4, 13.32, 1044
5, 11.91, 1041
6, 11.73, 1044
7, 12.06, 1041
8, 12.01, 1035
9, 11.75, 1041
10, 11.66, 1038
11, 12.02, 1038
12, 12.17, 1035
13, 13.00, 1044
14, 12.14, 1041
15, 12.06, 1041
16, 13.02, 1035
17, 12.84, 1032
18, 13.09, 1041
19, 12.00, 1044
20, 11.90, 1041
21, 11.89, 1038
22, 12.15, 1044
23, 11.35, 1041
24, 12.05, 1035
25, 11.55, 1041
26, 12.19, 1038
27, 11.80, 1044
28, 12.52, 1041
29, 11.32, 1044
30, 10.97, 1038
