seed, runtime(s), ecmin
1, 8.59, 2070
2, 6.77, 2070
3, 7.41, 2070
4, 7.30, 2076
5, 7.01, 2067
6, 6.34, 2070
7, 7.14, 2067
8, 7.44, 2076
9, 6.64, 2070
10, 7.06, 2073
11, 6.67, 2073
12, 6.43, 2073
13, 7.31, 2067
14, 6.77, 2067
15, 7.03, 2070
16, 6.88, 2067
17, 7.07, 2067
18, 7.04, 2067
19, 7.35, 2067
20, 7.36, 2070
21, 6.94, 2067
22, 7.25, 2073
23, 6.55, 2073
24, 7.23, 2067
25, 6.79, 2067
26, 6.47, 2070
27, 6.82, 2070
28, 6.74, 2073
29, 7.31, 2070
30, 6.58, 2070
