seed, runtime(s), ecmin
1, 45.81, 2409
2, 42.49, 2412
3, 42.47, 2397
4, 40.66, 2412
5, 42.15, 2409
6, 40.29, 2394
7, 41.59, 2400
8, 41.72, 2409
9, 41.76, 2406
10, 40.93, 2403
11, 40.57, 2406
12, 40.44, 2406
13, 40.95, 2400
14, 40.96, 2394
15, 36.82, 2394
16, 36.52, 2409
17, 36.65, 2412
18, 37.72, 2403
19, 36.21, 2421
20, 38.41, 2418
21, 37.67, 2415
22, 36.35, 2403
23, 35.89, 2397
24, 36.20, 2406
25, 36.36, 2400
26, 36.12, 2406
27, 37.25, 2403
28, 37.30, 2406
29, 37.63, 2400
30, 35.59, 2409
