seed, runtime(s), ecmin
1, 20.44, 1533
2, 17.65, 1533
3, 17.53, 1533
4, 17.48, 1533
5, 18.17, 1533
6, 17.28, 1530
7, 16.98, 1530
8, 17.25, 1527
9, 16.55, 1527
10, 18.43, 1524
11, 18.69, 1533
12, 20.12, 1527
13, 20.87, 1539
14, 19.51, 1530
15, 19.54, 1533
16, 20.60, 1533
17, 17.58, 1530
18, 18.75, 1530
19, 19.42, 1527
20, 18.75, 1530
21, 19.22, 1527
22, 18.75, 1530
23, 18.00, 1527
24, 13.89, 1530
25, 9.84, 1536
26, 16.13, 1524
27, 17.89, 1533
28, 16.12, 1530
29, 16.03, 1533
30, 13.80, 1533
