seed, runtime(s), ecmin
1, 107.24, 2250
2, 98.95, 2262
3, 88.47, 2244
4, 84.26, 2256
5, 91.11, 2247
6, 83.48, 2253
7, 91.99, 2253
8, 74.78, 2244
9, 65.54, 2250
10, 64.03, 2256
11, 65.55, 2253
12, 66.03, 2250
13, 66.34, 2247
14, 63.68, 2250
15, 57.27, 2256
16, 55.76, 2247
17, 55.60, 2253
18, 55.47, 2253
19, 54.24, 2247
20, 56.34, 2256
21, 55.61, 2250
22, 54.97, 2253
23, 52.18, 2247
24, 55.31, 2253
25, 55.01, 2250
26, 52.25, 2253
27, 53.57, 2253
28, 52.64, 2253
29, 55.14, 2256
30, 54.17, 2253
