seed, runtime(s), ecmin
1, 10.35, 696
2, 9.87, 699
3, 10.00, 705
4, 8.98, 699
5, 8.87, 705
6, 11.40, 696
7, 11.30, 696
8, 10.83, 696
9, 11.09, 702
10, 9.25, 699
11, 8.89, 702
12, 8.68, 696
13, 9.48, 696
14, 8.84, 699
15, 8.18, 699
16, 9.48, 699
17, 8.62, 696
18, 8.96, 699
19, 9.22, 696
20, 8.34, 699
21, 9.40, 702
22, 8.77, 696
23, 8.26, 699
24, 7.09, 699
25, 6.58, 702
26, 6.00, 702
27, 6.36, 696
28, 5.67, 702
29, 5.62, 696
30, 5.96, 705
