seed, runtime(s), ecmin
1, 22.36, 8115
2, 20.97, 8124
3, 21.14, 8115
4, 20.45, 8124
5, 20.45, 8118
6, 19.96, 8121
7, 20.49, 8118
8, 20.20, 8121
9, 21.01, 8118
10, 20.13, 8121
11, 20.27, 8124
12, 21.28, 8124
13, 20.21, 8118
14, 19.87, 8121
15, 20.76, 8124
16, 20.35, 8124
17, 20.82, 8130
18, 20.57, 8121
19, 20.83, 8112
20, 20.42, 8121
21, 19.72, 8118
22, 21.18, 8115
23, 20.12, 8124
24, 21.01, 8130
25, 20.38, 8124
26, 20.44, 8118
27, 20.33, 8118
28, 20.83, 8118
29, 20.43, 8115
30, 20.71, 8115
