seed, runtime(s), ecmin
1, 49.49, 3312
2, 45.56, 3300
3, 43.26, 3321
4, 43.70, 3300
5, 43.46, 3306
6, 42.23, 3318
7, 45.27, 3306
8, 44.35, 3309
9, 43.23, 3309
10, 43.45, 3306
11, 42.25, 3312
12, 43.69, 3312
13, 45.38, 3303
14, 44.42, 3318
15, 43.42, 3315
16, 43.44, 3312
17, 41.74, 3306
18, 30.45, 3315
19, 24.77, 3309
20, 26.19, 3300
21, 25.59, 3312
22, 25.78, 3309
23, 25.16, 3309
24, 25.76, 3306
25, 25.75, 3303
26, 25.56, 3300
27, 25.47, 3291
28, 26.04, 3312
29, 24.87, 3321
30, 24.70, 3303
