seed, runtime(s), ecmin
1, 9.38, 1077
2, 7.98, 1077
3, 8.22, 1077
4, 7.05, 1077
5, 7.74, 1077
6, 7.83, 1077
7, 7.40, 1077
8, 7.31, 1077
9, 7.48, 1080
10, 6.66, 1077
11, 6.61, 1080
12, 6.75, 1077
13, 7.29, 1077
14, 6.59, 1077
15, 6.79, 1077
16, 6.99, 1077
17, 7.27, 1080
18, 7.07, 1080
19, 7.22, 1077
20, 6.89, 1077
21, 6.98, 1077
22, 6.43, 1077
23, 6.71, 1077
24, 7.28, 1077
25, 6.88, 1077
26, 7.23, 1077
27, 6.57, 1077
28, 7.53, 1080
29, 6.73, 1080
30, 7.48, 1077
