seed, runtime(s), ecmin
1, 38.56, 3771
2, 36.88, 3774
3, 38.95, 3780
4, 37.75, 3777
5, 38.21, 3783
6, 37.75, 3780
7, 37.92, 3786
8, 38.13, 3768
9, 36.96, 3780
10, 36.73, 3780
11, 37.55, 3771
12, 38.31, 3786
13, 38.09, 3774
14, 37.36, 3783
15, 37.34, 3771
16, 37.28, 3786
17, 37.85, 3783
18, 36.26, 3780
19, 33.75, 3783
20, 34.31, 3783
21, 34.10, 3774
22, 33.96, 3777
23, 34.34, 3780
24, 34.74, 3783
25, 32.87, 3786
26, 32.86, 3780
27, 32.87, 3774
28, 33.13, 3777
29, 31.80, 3783
30, 32.88, 3762
