seed, runtime(s), ecmin
1, 14.51, 2376
2, 11.41, 2376
3, 12.18, 2379
4, 12.00, 2376
5, 12.55, 2376
6, 12.17, 2376
7, 11.55, 2379
8, 11.78, 2376
9, 12.08, 2376
10, 12.70, 2376
11, 12.37, 2376
12, 12.55, 2379
13, 12.14, 2376
14, 12.22, 2376
15, 11.84, 2379
16, 11.90, 2379
17, 13.84, 2373
18, 14.73, 2379
19, 13.74, 2376
20, 14.27, 2376
21, 13.54, 2376
22, 14.07, 2376
23, 13.92, 2379
24, 13.53, 2376
25, 12.05, 2376
26, 12.69, 2376
27, 13.07, 2376
28, 11.92, 2376
29, 12.60, 2373
30, 13.34, 2376
