seed, runtime(s), ecmin
1, 42.96, 5298
2, 42.65, 5298
3, 41.19, 5298
4, 42.16, 5304
5, 42.33, 5292
6, 42.23, 5301
7, 42.10, 5298
8, 42.88, 5295
9, 43.06, 5298
10, 41.14, 5292
11, 42.35, 5301
12, 42.04, 5289
13, 42.03, 5298
14, 42.42, 5307
15, 41.93, 5304
16, 41.71, 5307
17, 42.67, 5298
18, 43.52, 5304
19, 42.78, 5304
20, 43.53, 5310
21, 42.18, 5289
22, 42.48, 5286
23, 41.32, 5295
24, 42.33, 5286
25, 42.22, 5289
26, 43.76, 5292
27, 42.18, 5298
28, 41.87, 5304
29, 41.75, 5307
30, 41.80, 5304
