seed, runtime(s), ecmin
1, 31.83, 3189
2, 28.76, 3192
3, 30.02, 3177
4, 29.09, 3201
5, 29.06, 3195
6, 28.69, 3189
7, 29.95, 3189
8, 28.77, 3192
9, 28.92, 3186
10, 29.25, 3198
11, 29.45, 3186
12, 29.10, 3180
13, 29.38, 3192
14, 29.73, 3195
15, 29.61, 3189
16, 28.76, 3195
17, 29.53, 3186
18, 29.20, 3192
19, 29.00, 3189
20, 27.96, 3192
21, 27.22, 3183
22, 26.75, 3195
23, 26.37, 3192
24, 26.22, 3183
25, 26.00, 3189
26, 26.51, 3195
27, 26.37, 3180
28, 26.18, 3192
29, 26.27, 3192
30, 26.24, 3186
