seed, runtime(s), ecmin
1, 46.20, 3852
2, 43.70, 3870
3, 43.26, 3867
4, 43.16, 3870
5, 42.09, 3855
6, 40.08, 3870
7, 42.60, 3852
8, 39.35, 3855
9, 42.08, 3870
10, 36.97, 3870
11, 37.94, 3876
12, 36.19, 3861
13, 40.41, 3867
14, 39.53, 3861
15, 38.60, 3858
16, 39.43, 3879
17, 36.87, 3867
18, 31.58, 3870
19, 31.40, 3864
20, 31.67, 3876
21, 32.00, 3852
22, 31.50, 3858
23, 31.08, 3873
24, 32.23, 3870
25, 31.47, 3855
26, 31.64, 3858
27, 31.80, 3864
28, 31.14, 3861
29, 31.52, 3864
30, 29.84, 3870
