seed, runtime(s), ecmin
1, 47.93, 2175
2, 44.47, 2172
3, 43.72, 2166
4, 41.78, 2163
5, 42.34, 2151
6, 42.80, 2172
7, 43.55, 2151
8, 44.12, 2151
9, 43.20, 2169
10, 43.41, 2163
11, 40.72, 2157
12, 40.22, 2166
13, 39.40, 2151
14, 41.33, 2157
15, 41.37, 2157
16, 39.53, 2157
17, 39.39, 2154
18, 38.89, 2166
19, 39.32, 2157
20, 40.60, 2148
21, 39.57, 2157
22, 38.48, 2157
23, 36.14, 2157
24, 37.69, 2166
25, 42.59, 2160
26, 41.23, 2151
27, 41.34, 2163
28, 40.06, 2169
29, 42.83, 2154
30, 42.38, 2169
