seed, runtime(s), ecmin
1, 58.36, 3426
2, 57.23, 3420
3, 60.39, 3438
4, 59.08, 3417
5, 58.20, 3432
6, 56.83, 3423
7, 58.74, 3432
8, 57.27, 3426
9, 59.45, 3414
10, 57.87, 3423
11, 55.10, 3417
12, 84.56, 3420
13, 68.54, 3426
14, 62.26, 3426
15, 57.35, 3423
16, 56.82, 3423
17, 56.10, 3417
18, 61.75, 3426
19, 55.61, 3414
20, 56.38, 3429
21, 55.97, 3438
22, 52.96, 3426
23, 54.38, 3426
24, 54.73, 3432
25, 53.04, 3423
26, 52.52, 3423
27, 54.03, 3438
28, 53.46, 3423
29, 54.15, 3414
30, 53.31, 3432
