1, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3267 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
2, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3267 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
3, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3267 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
4, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3267 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
5, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3267 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
6, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3267 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
7, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3267 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
8, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3267 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
9, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3267 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
10, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3267 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
11, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3267 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
12, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3267 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
13, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3267 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
14, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3264 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
15, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3264 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
16, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3264 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
17, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3264 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
18, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3264 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
19, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3264 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
20, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3264 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
21, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3264 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
22, 3279 3279 3270 3267 3267 3282 3282 3276 3279 3279 3279 3276 3273 3264 3270 3282 3273 3279 3264 3273 3282 3282 3279 3270 3279 3276 3273 3279 3273 3276 
