1, 2082 2085 2082 2088 2088 2085 2082 2085 2085 2079 2088 2085 2085 2085 2085 2085 2085 2085 2085 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
2, 2082 2085 2082 2088 2088 2085 2082 2085 2085 2079 2088 2085 2085 2085 2085 2085 2085 2085 2085 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
3, 2082 2085 2082 2088 2088 2085 2082 2085 2085 2079 2088 2085 2085 2085 2085 2085 2085 2085 2085 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
4, 2082 2085 2082 2088 2088 2085 2082 2085 2085 2079 2088 2085 2085 2085 2085 2085 2085 2085 2085 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
5, 2082 2085 2082 2088 2088 2085 2082 2085 2085 2079 2088 2085 2085 2085 2085 2085 2085 2085 2085 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
6, 2082 2085 2082 2088 2088 2085 2082 2085 2085 2079 2088 2085 2085 2085 2085 2085 2085 2085 2085 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
7, 2082 2085 2082 2088 2088 2085 2082 2085 2085 2079 2088 2085 2085 2085 2085 2085 2085 2085 2085 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
8, 2082 2085 2082 2088 2088 2085 2082 2085 2085 2079 2088 2085 2085 2085 2085 2085 2085 2085 2085 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
9, 2082 2085 2082 2088 2088 2085 2082 2085 2085 2079 2088 2085 2085 2085 2085 2085 2085 2085 2085 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
10, 2082 2085 2082 2088 2088 2085 2082 2085 2085 2079 2088 2085 2085 2085 2085 2085 2085 2085 2085 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
11, 2082 2085 2082 2088 2085 2085 2082 2085 2085 2079 2088 2085 2085 2085 2085 2085 2085 2085 2085 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
12, 2082 2085 2082 2088 2085 2085 2082 2085 2085 2079 2088 2085 2082 2085 2085 2085 2085 2085 2085 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
13, 2082 2085 2082 2088 2085 2085 2082 2085 2085 2079 2085 2085 2082 2085 2085 2085 2085 2085 2085 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
14, 2082 2085 2082 2088 2085 2085 2082 2085 2085 2079 2085 2085 2082 2085 2085 2085 2085 2085 2085 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
15, 2082 2085 2082 2088 2085 2085 2082 2085 2085 2079 2085 2085 2082 2085 2085 2085 2085 2085 2085 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
16, 2082 2085 2082 2088 2085 2085 2082 2085 2085 2079 2085 2085 2082 2085 2085 2085 2085 2085 2085 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
17, 2082 2085 2082 2088 2085 2085 2082 2085 2085 2079 2085 2085 2082 2082 2085 2085 2085 2085 2082 2085 2085 2082 2085 2085 2079 2085 2085 2082 2088 2088 
18, 2082 2085 2082 2088 2085 2085 2082 2085 2085 2079 2085 2085 2082 2082 2085 2085 2085 2085 2082 2085 2085 2082 2085 2082 2079 2085 2085 2082 2088 2088 
19, 2082 2085 2082 2088 2085 2085 2082 2085 2085 2079 2085 2085 2082 2082 2085 2082 2085 2085 2082 2085 2085 2082 2085 2082 2079 2085 2085 2082 2088 2085 
20, 2082 2085 2082 2088 2085 2085 2082 2085 2085 2079 2085 2085 2082 2082 2085 2082 2085 2085 2082 2085 2085 2082 2085 2082 2079 2085 2085 2082 2088 2085 
21, 2082 2085 2082 2088 2085 2085 2082 2085 2085 2079 2085 2085 2082 2082 2085 2082 2085 2085 2082 2085 2085 2082 2085 2082 2079 2085 2085 2082 2088 2085 
22, 2082 2082 2082 2088 2085 2085 2082 2085 2085 2079 2085 2085 2082 2082 2085 2082 2085 2085 2082 2085 2082 2082 2085 2082 2079 2085 2085 2082 2088 2085 
23, 2082 2082 2082 2088 2085 2085 2082 2085 2085 2079 2085 2085 2082 2082 2085 2082 2085 2085 2082 2085 2082 2082 2085 2082 2079 2085 2085 2082 2088 2085 
24, 2082 2082 2079 2088 2085 2085 2082 2085 2085 2079 2085 2085 2082 2082 2085 2082 2085 2085 2082 2085 2082 2082 2085 2082 2079 2085 2085 2082 2088 2085 
25, 2082 2082 2079 2088 2085 2085 2082 2085 2085 2079 2085 2085 2082 2082 2085 2082 2085 2085 2082 2085 2082 2082 2085 2082 2079 2085 2085 2082 2088 2085 
26, 2082 2082 2079 2088 2085 2085 2082 2085 2085 2079 2085 2085 2082 2082 2085 2082 2085 2079 2082 2085 2082 2082 2085 2082 2079 2085 2085 2082 2088 2085 
27, 2082 2082 2079 2088 2085 2085 2082 2085 2085 2079 2085 2085 2082 2082 2085 2082 2082 2079 2082 2085 2082 2082 2085 2082 2079 2085 2079 2082 2088 2085 
28, 2082 2082 2079 2085 2085 2085 2082 2085 2085 2079 2085 2082 2082 2082 2085 2082 2082 2079 2082 2085 2082 2082 2085 2082 2079 2079 2079 2082 2088 2085 
29, 2082 2082 2079 2085 2085 2085 2082 2085 2085 2079 2085 2082 2082 2082 2085 2082 2082 2079 2079 2085 2082 2082 2085 2082 2079 2079 2079 2082 2088 2085 
30, 2082 2082 2079 2085 2085 2085 2082 2085 2085 2079 2085 2082 2082 2079 2085 2082 2082 2079 2079 2085 2082 2082 2082 2079 2079 2079 2079 2082 2088 2082 
31, 2082 2082 2079 2085 2085 2085 2082 2085 2085 2079 2085 2079 2079 2079 2085 2082 2082 2079 2079 2082 2082 2082 2082 2079 2079 2079 2079 2082 2085 2082 
32, 2082 2082 2076 2085 2085 2085 2082 2085 2085 2079 2085 2079 2079 2079 2085 2082 2082 2079 2079 2082 2082 2082 2082 2079 2079 2079 2079 2082 2085 2082 
33, 2082 2082 2076 2085 2085 2085 2082 2085 2085 2079 2085 2079 2079 2079 2085 2082 2082 2079 2079 2082 2082 2082 2079 2079 2076 2076 2079 2082 2085 2082 
34, 2082 2082 2076 2085 2085 2085 2082 2085 2085 2079 2085 2079 2079 2079 2085 2082 2082 2079 2079 2082 2082 2079 2079 2079 2076 2076 2079 2082 2085 2082 
35, 2082 2082 2076 2085 2085 2085 2082 2085 2085 2079 2085 2079 2079 2079 2085 2082 2082 2079 2079 2082 2082 2079 2079 2079 2076 2076 2079 2082 2085 2079 
36, 2082 2082 2076 2085 2085 2085 2082 2082 2085 2079 2085 2079 2079 2079 2085 2082 2082 2079 2079 2082 2082 2079 2079 2079 2076 2076 2079 2082 2085 2079 
37, 2082 2082 2076 2085 2085 2085 2082 2082 2085 2079 2085 2079 2079 2079 2085 2082 2082 2079 2079 2082 2082 2079 2079 2076 2076 2076 2079 2082 2085 2079 
38, 2079 2082 2076 2085 2085 2085 2082 2082 2085 2079 2085 2079 2079 2079 2085 2082 2082 2079 2079 2082 2082 2079 2079 2076 2076 2076 2079 2082 2085 2079 
39, 2079 2082 2076 2085 2085 2079 2082 2082 2085 2079 2085 2079 2079 2079 2085 2082 2082 2079 2079 2082 2082 2079 2079 2076 2076 2076 2079 2082 2085 2079 
40, 2079 2082 2076 2085 2085 2079 2082 2082 2085 2076 2085 2079 2079 2079 2085 2082 2082 2079 2079 2082 2082 2079 2079 2076 2076 2076 2079 2079 2085 2079 
41, 2079 2082 2076 2082 2085 2079 2082 2082 2085 2076 2085 2079 2079 2079 2085 2079 2082 2079 2079 2082 2082 2079 2079 2073 2076 2076 2079 2079 2085 2079 
42, 2079 2082 2076 2082 2082 2079 2082 2082 2085 2076 2085 2079 2079 2079 2085 2079 2082 2079 2079 2082 2082 2079 2079 2073 2076 2076 2079 2079 2085 2079 
43, 2079 2082 2076 2082 2082 2079 2082 2082 2085 2076 2085 2079 2079 2079 2085 2079 2082 2079 2079 2082 2082 2079 2076 2073 2076 2076 2079 2079 2085 2079 
44, 2079 2082 2076 2082 2082 2079 2082 2079 2085 2076 2085 2079 2079 2079 2085 2079 2082 2079 2079 2082 2082 2079 2076 2073 2073 2076 2079 2079 2085 2079 
45, 2079 2082 2076 2082 2082 2079 2082 2079 2085 2076 2085 2079 2079 2079 2085 2079 2082 2079 2079 2082 2082 2079 2076 2073 2073 2076 2079 2079 2085 2079 
46, 2079 2082 2076 2082 2082 2079 2082 2079 2085 2076 2085 2079 2079 2079 2085 2079 2082 2079 2079 2082 2082 2079 2076 2073 2073 2076 2079 2079 2085 2079 
47, 2079 2082 2076 2082 2079 2079 2082 2079 2085 2076 2082 2079 2079 2076 2085 2079 2082 2079 2079 2082 2082 2079 2076 2073 2073 2076 2079 2079 2085 2079 
48, 2079 2082 2076 2082 2079 2079 2082 2079 2085 2076 2082 2079 2079 2076 2085 2079 2082 2079 2079 2082 2082 2079 2076 2073 2073 2076 2079 2079 2085 2079 
49, 2079 2082 2076 2082 2079 2079 2082 2079 2085 2076 2082 2079 2079 2076 2085 2079 2082 2079 2079 2082 2082 2079 2076 2073 2073 2076 2079 2079 2085 2079 
