1, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
2, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
3, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
4, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
5, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
6, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
7, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
8, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
9, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
10, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
11, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
12, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
13, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
14, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
15, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
16, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
17, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
18, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
19, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
20, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
21, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
22, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 708 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
23, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 705 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
24, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 705 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
25, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 705 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
26, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 705 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
27, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 705 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
28, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 705 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
29, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 705 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
30, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 705 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
31, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 705 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
32, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 705 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
33, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 705 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
34, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 705 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
35, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 705 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
36, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 702 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
37, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 702 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
38, 708 708 708 708 705 705 708 699 708 711 705 708 705 705 708 702 711 708 705 708 708 702 705 705 708 702 705 705 708 705 
