Seed, Runtime(s), ecmin
2, 29.59, 4263
1, 29.96, 4257
4, 29.73, 4263
3, 31.38, 4263
5, 29.74, 4260
6, 30.56, 4254
7, 30.51, 4269
8, 31.06, 4254
9, 30.32, 4263
10, 30.76, 4260
11, 30.05, 4245
12, 32.20, 4260
13, 31.58, 4245
14, 31.77, 4251
15, 30.17, 4266
16, 31.86, 4257
17, 30.40, 4257
18, 30.69, 4266
20, 30.04, 4266
19, 31.70, 4254
21, 29.55, 4257
22, 30.76, 4260
23, 29.44, 4254
24, 30.04, 4266
25, 28.70, 4269
26, 28.90, 4260
27, 30.99, 4254
28, 32.22, 4257
29, 29.83, 4254
30, 31.96, 4260
