Seed, Runtime(s), ecmin
1, 76.38, 2931
2, 78.83, 2937
3, 74.60, 2937
4, 75.49, 2937
6, 73.82, 2940
5, 74.92, 2934
7, 78.90, 2937
8, 81.17, 2940
10, 77.42, 2943
9, 78.39, 2940
12, 76.47, 2937
11, 82.26, 2928
13, 77.21, 2940
14, 78.84, 2937
15, 69.42, 2937
16, 70.04, 2934
