Seed, Runtime(s), ecmin
2, 44.77, 5148
1, 46.32, 5139
3, 46.69, 5136
4, 47.59, 5142
5, 45.63, 5136
6, 47.72, 5133
7, 44.38, 5148
8, 46.61, 5139
9, 45.35, 5142
10, 45.82, 5145
12, 44.13, 5145
11, 45.58, 5139
14, 46.05, 5139
13, 46.38, 5145
16, 44.47, 5148
15, 46.23, 5145
17, 44.49, 5148
18, 47.03, 5142
19, 45.75, 5145
20, 48.36, 5142
22, 47.34, 5133
21, 47.86, 5142
23, 44.90, 5148
24, 45.90, 5133
26, 45.01, 5145
25, 47.04, 5145
27, 44.35, 5142
28, 46.37, 5139
29, 43.94, 5151
30, 45.62, 5136
