Seed, Runtime(s), ecmin
2, 10.09, 2535
1, 10.75, 2529
4, 9.57, 2529
3, 9.80, 2532
6, 10.18, 2526
5, 10.20, 2529
7, 10.58, 2535
8, 10.90, 2532
9, 10.01, 2541
10, 10.07, 2532
11, 9.50, 2535
12, 9.55, 2520
13, 9.53, 2526
14, 10.53, 2532
16, 9.92, 2523
15, 10.69, 2520
18, 9.83, 2529
17, 9.93, 2529
19, 9.47, 2532
20, 10.43, 2526
21, 9.96, 2526
22, 10.68, 2532
24, 9.24, 2520
23, 10.02, 2526
25, 9.54, 2532
26, 10.12, 2532
27, 9.84, 2532
28, 10.86, 2526
30, 10.09, 2529
29, 10.50, 2532
