Seed, Runtime(s), ecmin
2, 4.77, 714
1, 5.31, 705
3, 5.39, 711
4, 5.72, 705
5, 5.31, 711
6, 5.59, 711
8, 4.74, 711
7, 4.98, 705
9, 4.83, 711
10, 5.00, 708
11, 5.35, 711
12, 5.48, 714
13, 4.87, 711
14, 5.34, 711
16, 4.82, 711
15, 5.53, 711
18, 5.41, 714
17, 5.73, 708
20, 6.15, 708
19, 6.36, 708
22, 5.40, 714
21, 5.58, 708
23, 5.30, 708
24, 5.38, 714
25, 4.98, 711
26, 5.40, 714
28, 4.40, 711
27, 5.22, 711
30, 3.74, 711
29, 4.66, 714
