Seed, Runtime(s), ecmin
1, 19.39, 3222
2, 19.69, 3216
3, 19.05, 3219
4, 20.22, 3219
6, 18.46, 3222
5, 18.73, 3219
7, 19.41, 3222
8, 20.65, 3219
10, 18.67, 3222
9, 19.26, 3225
12, 19.15, 3219
11, 19.62, 3219
13, 18.68, 3222
14, 19.03, 3216
15, 18.44, 3222
16, 19.59, 3216
18, 19.36, 3216
17, 20.25, 3219
19, 18.93, 3216
20, 18.98, 3216
22, 18.99, 3225
21, 20.79, 3222
24, 18.52, 3222
23, 19.38, 3216
26, 18.75, 3222
25, 20.26, 3219
27, 18.53, 3222
28, 21.15, 3213
30, 17.99, 3222
29, 19.77, 3213
