Seed, Runtime(s), ecmin
1, 17.83, 2121
2, 18.71, 2118
4, 18.26, 2121
3, 19.60, 2115
6, 18.65, 2121
5, 18.99, 2124
7, 18.31, 2118
8, 18.37, 2121
10, 18.07, 2124
9, 18.70, 2118
12, 18.49, 2121
11, 18.74, 2121
13, 17.69, 2121
14, 18.31, 2124
15, 19.29, 2121
16, 20.48, 2118
18, 17.50, 2124
17, 18.30, 2121
20, 18.53, 2121
19, 18.82, 2124
22, 17.79, 2121
21, 21.15, 2118
24, 17.89, 2118
23, 17.95, 2118
25, 18.34, 2121
26, 19.49, 2121
27, 17.78, 2127
28, 18.40, 2118
29, 19.70, 2118
30, 20.07, 2115
