Seed, Runtime(s), ecmin
1, 44.36, 2256
2, 44.40, 2256
4, 44.86, 2256
3, 45.43, 2256
6, 44.37, 2262
5, 45.17, 2259
8, 41.73, 2256
7, 42.71, 2259
10, 46.02, 2262
9, 46.19, 2259
11, 44.69, 2262
12, 48.69, 2259
13, 43.00, 2265
14, 47.82, 2256
15, 47.50, 2259
16, 48.28, 2259
17, 45.65, 2262
18, 52.97, 2253
19, 45.39, 2259
20, 45.82, 2262
21, 44.55, 2256
22, 45.00, 2250
24, 41.64, 2259
23, 41.75, 2259
26, 42.45, 2250
25, 43.01, 2256
28, 43.92, 2262
27, 44.98, 2256
30, 42.55, 2259
29, 45.79, 2265
