Seed, Runtime(s), ecmin
1, 7.85, 1578
2, 9.16, 1587
4, 7.98, 1572
3, 8.22, 1578
6, 6.92, 1581
5, 8.61, 1578
7, 7.49, 1578
8, 7.95, 1584
10, 7.23, 1575
9, 7.86, 1581
11, 7.59, 1581
12, 9.30, 1578
13, 8.50, 1575
14, 8.83, 1575
16, 6.97, 1581
15, 8.49, 1578
18, 8.35, 1587
17, 8.39, 1581
20, 7.67, 1578
19, 8.48, 1584
22, 8.27, 1578
21, 8.33, 1575
24, 7.88, 1584
23, 8.62, 1575
26, 8.25, 1569
25, 8.65, 1575
27, 7.88, 1578
28, 8.58, 1575
30, 7.84, 1578
29, 8.69, 1578
