Seed, Runtime(s), ecmin
2, 21.39, 3912
1, 21.53, 3903
3, 20.94, 3897
4, 23.23, 3897
5, 20.52, 3903
6, 22.69, 3891
8, 21.91, 3906
7, 22.82, 3891
9, 21.98, 3891
10, 22.82, 3891
12, 20.71, 3903
11, 21.54, 3897
13, 21.23, 3900
14, 23.18, 3912
16, 21.94, 3909
15, 22.36, 3900
17, 21.41, 3903
18, 23.20, 3903
19, 22.20, 3888
20, 22.21, 3909
22, 19.91, 3903
21, 23.08, 3900
24, 22.92, 3900
23, 24.33, 3894
25, 21.28, 3900
26, 21.38, 3909
27, 22.03, 3897
28, 22.61, 3888
29, 21.46, 3900
30, 22.90, 3909
