Seed, Runtime(s), ecmin
2, 17.05, 1404
1, 18.73, 1401
4, 17.86, 1407
3, 20.48, 1401
5, 16.82, 1398
6, 17.22, 1398
8, 15.63, 1407
7, 17.44, 1404
9, 16.42, 1401
10, 18.63, 1401
11, 15.83, 1404
12, 16.54, 1410
13, 17.61, 1404
14, 20.87, 1407
16, 19.42, 1404
15, 19.53, 1401
17, 18.96, 1401
18, 20.04, 1404
20, 18.73, 1404
19, 19.89, 1398
21, 19.69, 1398
22, 21.16, 1401
23, 20.75, 1407
24, 21.38, 1404
25, 17.55, 1407
26, 17.70, 1404
27, 18.84, 1407
28, 19.87, 1407
29, 18.66, 1398
30, 19.08, 1398
