Seed, Runtime(s), ecmin
2, 31.47, 5358
1, 32.75, 5358
3, 32.21, 5361
4, 32.86, 5361
5, 30.90, 5358
6, 32.06, 5361
8, 31.64, 5361
7, 32.16, 5361
10, 30.23, 5358
9, 31.75, 5364
11, 30.00, 5367
12, 32.29, 5352
13, 31.11, 5358
14, 31.98, 5355
16, 30.88, 5364
15, 31.80, 5358
17, 31.56, 5364
18, 33.39, 5355
20, 32.19, 5361
19, 34.48, 5358
21, 31.22, 5367
22, 31.69, 5352
23, 33.58, 5358
24, 35.48, 5361
25, 31.75, 5358
26, 32.68, 5358
27, 31.36, 5361
28, 36.21, 5355
29, 30.73, 5364
30, 32.72, 5361
