Seed, Runtime(s), ecmin
2, 5.72, 924
1, 6.45, 930
3, 5.31, 936
4, 5.42, 924
5, 5.78, 927
6, 6.37, 930
8, 5.69, 930
7, 6.01, 936
9, 4.24, 936
10, 5.78, 927
11, 5.16, 930
12, 6.19, 924
14, 5.84, 930
13, 5.88, 933
16, 5.20, 933
15, 5.63, 930
17, 4.67, 924
18, 5.56, 927
20, 6.01, 930
19, 6.19, 927
22, 6.17, 927
21, 6.57, 933
24, 5.86, 930
23, 6.29, 924
26, 6.10, 924
25, 6.72, 930
27, 5.95, 927
28, 6.60, 927
29, 5.96, 927
30, 6.45, 930
