Seed, Runtime(s), ecmin
2, 11.11, 486
1, 12.01, 486
3, 10.84, 489
4, 11.69, 486
6, 11.32, 486
5, 11.82, 480
8, 10.81, 480
7, 12.28, 486
10, 12.74, 483
9, 13.42, 486
12, 10.08, 492
11, 11.34, 483
14, 10.31, 489
13, 11.09, 486
16, 10.79, 486
15, 12.79, 486
18, 11.28, 486
17, 11.47, 486
20, 14.09, 489
19, 14.45, 486
21, 12.85, 483
22, 13.28, 486
24, 11.17, 483
23, 12.59, 486
25, 11.16, 483
26, 12.33, 489
27, 11.60, 486
28, 14.66, 483
30, 12.31, 486
29, 12.86, 483
